parcel_id,parcel_description,parcel_category,parcel_name,parcel_weight
818036397,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,1.67
819522745,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,10.65
235230270,A watches item named watch.,Watches,Watch,2.51
642203794,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,5.12
827854426,A outdoors item named tent.,Outdoors,Tent,11.19
276894114,A outdoors item named tent.,Outdoors,Tent,2.42
535708418,A sports item named basketball.,Sports,Basketball,4.89
491692697,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,1.16
573556703,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,2.12
433394633,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,6.66
294735188,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,8.78
410288869,A toys & games item named lego set.,Toys & Games,Lego Set,8.35
419839338,A pet supplies item named dog food.,Pet Supplies,Dog Food,0.96
346317557,A home & garden item named garden tools.,Home & Garden,Garden Tools,0.75
38286494,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,11.54
947675523,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,14.94
869150229,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,13.89
132695412,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,8.02
58358710,A beauty item named lipstick.,Beauty,Lipstick,5.93
799201312,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,8.02
651823663,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,6.32
643083924,A toys & games item named lego set.,Toys & Games,Lego Set,6.0
558285263,A outdoors item named tent.,Outdoors,Tent,3.88
46896318,A major appliances item named washing machine.,Major Appliances,Washing Machine,8.8
645854516,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,7.78
977148977,A consumer electronics item named headphones.,Consumer Electronics,Headphones,10.12
72598207,A beauty item named lipstick.,Beauty,Lipstick,12.66
430581299,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,1.51
124480411,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,6.51
795120565,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,9.18
562303917,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,2.22
481762739,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,9.62
141434593,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,6.51
644537115,A sports item named basketball.,Sports,Basketball,5.6
428417170,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,6.03
940114291,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,5.4
840809248,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,3.38
489213272,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,9.94
470263342,A video games item named video game.,Video Games,Video Game,6.81
573736946,A major appliances item named washing machine.,Major Appliances,Washing Machine,4.65
119591255,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,3.37
995908073,A toys & games item named lego set.,Toys & Games,Lego Set,4.57
141126316,A fine art item named painting.,Fine Art,Painting,10.33
902443004,A pet supplies item named dog food.,Pet Supplies,Dog Food,14.06
176271050,A home & garden item named garden tools.,Home & Garden,Garden Tools,7.41
220191593,A toys & games item named lego set.,Toys & Games,Lego Set,6.75
8710427,A toys & games item named lego set.,Toys & Games,Lego Set,14.57
761473558,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,6.53
880969139,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,12.45
139082336,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,8.49
304559359,A watches item named watch.,Watches,Watch,11.08
360492524,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,12.79
205365905,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,4.41
186113110,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,5.67
278940682,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,2.32
814314248,A beauty item named lipstick.,Beauty,Lipstick,9.77
739754853,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,5.97
52541590,A sports item named basketball.,Sports,Basketball,8.96
170696702,A musical instruments item named guitar.,Musical Instruments,Guitar,1.1
972961265,A toys & games item named lego set.,Toys & Games,Lego Set,14.38
443363979,A video games item named video game.,Video Games,Video Game,4.87
42547282,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,8.5
455242434,A major appliances item named washing machine.,Major Appliances,Washing Machine,5.28
294240405,A home & garden item named garden tools.,Home & Garden,Garden Tools,9.15
360612047,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,2.75
367446379,A consumer electronics item named headphones.,Consumer Electronics,Headphones,8.95
2120768,A major appliances item named washing machine.,Major Appliances,Washing Machine,12.27
328397967,A personal computers item named laptop.,Personal Computers,Laptop,6.06
307860646,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,8.52
19537329,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,3.4
271603646,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,7.43
454349431,A watches item named watch.,Watches,Watch,3.27
26713937,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,3.59
794145185,A consumer electronics item named headphones.,Consumer Electronics,Headphones,0.68
801101690,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,5.75
968135400,A beauty item named lipstick.,Beauty,Lipstick,13.01
685156758,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,13.28
8347950,A video games item named video game.,Video Games,Video Game,7.57
725548924,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,5.6
427074106,A beauty item named lipstick.,Beauty,Lipstick,9.76
795070378,A home & garden item named garden tools.,Home & Garden,Garden Tools,7.03
369389997,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,11.81
749317674,A home & garden item named garden tools.,Home & Garden,Garden Tools,4.13
794882854,A video games item named video game.,Video Games,Video Game,4.33
759049377,A watches item named watch.,Watches,Watch,6.25
470275294,A sports item named basketball.,Sports,Basketball,10.14
115257946,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,2.91
622563577,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,3.0
708807829,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,13.13
512378861,A software item named antivirus software.,Software,Antivirus Software,11.89
213772330,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,3.14
457162411,A beauty item named lipstick.,Beauty,Lipstick,13.36
267095791,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,13.53
486511629,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,14.6
129135079,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,4.03
526597089,A personal computers item named laptop.,Personal Computers,Laptop,7.08
243324778,A beauty item named lipstick.,Beauty,Lipstick,10.02
966397261,A books item named novel.,Books,Novel,6.67
896979660,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,11.69
105638138,A outdoors item named tent.,Outdoors,Tent,10.75
689317944,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,0.55
