Parcel with id 780281868, is a Rare Coin, the a description "A collectible coins item named rare coin.", in the Collectible Coins category and has a weight of 4.31.kg
A parcel, with id 725381857, was with the driver with id 1706 at the location with latitude -19.4571 and longitude 29.8167 was Collected at Gweru at the time stamp 2019-02-17 06:34:42. The parcel delivery was at the 'Collected' stage
A parcel, with id 725381857, was with the driver with id 10796 at the location with latitude -19.4571 and longitude 29.8167 was In transit from Gweru at the time stamp 2019-02-17 08:34:42. The parcel delivery was at the 'In Transit' stage
A parcel, with id 725381857, was with the driver with id 129 at the location with latitude -19.4571 and longitude 29.8167 was Awaiting delivery in Gweru at the time stamp 2019-02-17 09:34:42. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 725381857, was with the driver with id 132 at the location with latitude -19.4571 and longitude 29.8167 was Delivered in Gweru at the time stamp 2019-02-17 11:34:42. The parcel delivery was at the 'Delivered' stage
A parcel, with id 892827209, was with the driver with id 16 at the location with latitude -18.3336 and longitude 29.896 was Collected at Kadoma at the time stamp 2019-02-17 19:12:19. The parcel delivery was at the 'Collected' stage
A parcel, with id 892827209, was with the driver with id 128 at the location with latitude -18.3336 and longitude 29.896 was In transit from Kadoma at the time stamp 2019-02-17 20:12:19. The parcel delivery was at the 'In Transit' stage
A parcel, with id 892827209, was with the driver with id 876025 at the location with latitude -18.3336 and longitude 29.896 was Awaiting delivery in Kadoma at the time stamp 2019-02-17 21:12:19. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 892827209, was with the driver with id 9 at the location with latitude -18.3336 and longitude 29.896 was Delivered in Kadoma at the time stamp 2019-02-17 22:12:19. The parcel delivery was at the 'Delivered' stage
A parcel, with id 418101212, was with the driver with id 1198 at the location with latitude -17.9243 and longitude 25.8544 was Collected at Victoria Falls at the time stamp 2019-02-18 02:42:57. The parcel delivery was at the 'Collected' stage
A parcel, with id 418101212, was with the driver with id 11474 at the location with latitude -17.9243 and longitude 25.8544 was In transit from Victoria Falls at the time stamp 2019-02-18 05:42:57. The parcel delivery was at the 'In Transit' stage
A parcel, with id 418101212, was with the driver with id 10797 at the location with latitude -17.9243 and longitude 25.8544 was Awaiting delivery in Victoria Falls at the time stamp 2019-02-18 07:42:57. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 418101212, was with the driver with id 1224 at the location with latitude -17.9243 and longitude 25.8544 was Delivered in Victoria Falls at the time stamp 2019-02-18 09:42:57. The parcel delivery was at the 'Delivered' stage
A parcel, with id 793195542, was with the driver with id 10796 at the location with latitude -17.2986 and longitude 31.331 was Collected at Bindura at the time stamp 2019-02-18 15:03:28. The parcel delivery was at the 'Collected' stage
A parcel, with id 793195542, was with the driver with id 10796 at the location with latitude -17.2986 and longitude 31.331 was In transit from Bindura at the time stamp 2019-02-18 19:03:28. The parcel delivery was at the 'In Transit' stage
A parcel, with id 793195542, was with the driver with id 11475 at the location with latitude -17.2986 and longitude 31.331 was Awaiting delivery in Bindura at the time stamp 2019-02-18 23:03:28. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 793195542, was with the driver with id 129 at the location with latitude -17.2986 and longitude 31.331 was Delivered in Bindura at the time stamp 2019-02-19 00:03:28. The parcel delivery was at the 'Delivered' stage
A parcel, with id 230811904, was with the driver with id 72024 at the location with latitude -18.3336 and longitude 29.896 was Collected at Kadoma at the time stamp 2019-02-19 02:20:42. The parcel delivery was at the 'Collected' stage
A parcel, with id 230811904, was with the driver with id 1234 at the location with latitude -18.3336 and longitude 29.896 was In transit from Kadoma at the time stamp 2019-02-19 03:20:42. The parcel delivery was at the 'In Transit' stage
A parcel, with id 230811904, was with the driver with id 876025 at the location with latitude -18.3336 and longitude 29.896 was Awaiting delivery in Kadoma at the time stamp 2019-02-19 04:20:42. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 230811904, was with the driver with id 72025 at the location with latitude -18.3336 and longitude 29.896 was Delivered in Kadoma at the time stamp 2019-02-19 05:20:42. The parcel delivery was at the 'Delivered' stage
A parcel, with id 600952298, was with the driver with id 1223 at the location with latitude -17.3667 and longitude 30.2 was Collected at Chinhoyi at the time stamp 2019-02-19 22:57:26. The parcel delivery was at the 'Collected' stage
A parcel, with id 600952298, was with the driver with id 24 at the location with latitude -17.3667 and longitude 30.2 was In transit from Chinhoyi at the time stamp 2019-02-20 01:57:26. The parcel delivery was at the 'In Transit' stage
A parcel, with id 600952298, was with the driver with id 132 at the location with latitude -17.3667 and longitude 30.2 was Awaiting delivery in Chinhoyi at the time stamp 2019-02-20 03:57:26. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 600952298, was with the driver with id 1199 at the location with latitude -17.3667 and longitude 30.2 was Delivered in Chinhoyi at the time stamp 2019-02-20 05:57:26. The parcel delivery was at the 'Delivered' stage
A parcel, with id 271640536, was with the driver with id 128 at the location with latitude -20.1326 and longitude 28.6265 was Collected at Bulawayo at the time stamp 2019-02-22 13:40:01. The parcel delivery was at the 'Collected' stage
A parcel, with id 271640536, was with the driver with id 131 at the location with latitude -20.1326 and longitude 28.6265 was In transit from Bulawayo at the time stamp 2019-02-22 14:40:01. The parcel delivery was at the 'In Transit' stage
A parcel, with id 271640536, was with the driver with id 5174 at the location with latitude -20.1326 and longitude 28.6265 was Awaiting delivery in Bulawayo at the time stamp 2019-02-22 15:40:01. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 271640536, was with the driver with id 220 at the location with latitude -20.1326 and longitude 28.6265 was Delivered in Bulawayo at the time stamp 2019-02-22 17:40:01. The parcel delivery was at the 'Delivered' stage
A parcel, with id 991015946, was with the driver with id 219 at the location with latitude -18.3336 and longitude 29.896 was Collected at Kadoma at the time stamp 2019-02-24 01:30:13. The parcel delivery was at the 'Collected' stage
A parcel, with id 991015946, was with the driver with id 59918 at the location with latitude -18.3336 and longitude 29.896 was In transit from Kadoma at the time stamp 2019-02-24 02:30:13. The parcel delivery was at the 'In Transit' stage
A parcel, with id 618793775, was with the driver with id 128 at the location with latitude -18.9281 and longitude 29.8144 was Collected at Kwekwe at the time stamp 2019-02-24 02:57:19. The parcel delivery was at the 'Collected' stage
A parcel, with id 618793775, was with the driver with id 128 at the location with latitude -18.9281 and longitude 29.8144 was In transit from Kwekwe at the time stamp 2019-02-24 04:57:19. The parcel delivery was at the 'In Transit' stage
A parcel, with id 991015946, was with the driver with id 132 at the location with latitude -18.3336 and longitude 29.896 was Awaiting delivery in Kadoma at the time stamp 2019-02-24 05:30:13. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 618793775, was with the driver with id 255 at the location with latitude -18.9281 and longitude 29.8144 was Awaiting delivery in Kwekwe at the time stamp 2019-02-24 07:57:19. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 991015946, was with the driver with id 255 at the location with latitude -18.3336 and longitude 29.896 was Delivered in Kadoma at the time stamp 2019-02-24 08:30:13. The parcel delivery was at the 'Delivered' stage
A parcel, with id 618793775, was with the driver with id 129 at the location with latitude -18.9281 and longitude 29.8144 was Delivered in Kwekwe at the time stamp 2019-02-24 08:57:19. The parcel delivery was at the 'Delivered' stage
A parcel, with id 814063023, was with the driver with id 254 at the location with latitude -18.3336 and longitude 29.896 was Collected at Kadoma at the time stamp 2019-02-25 00:05:27. The parcel delivery was at the 'Collected' stage
A parcel, with id 814063023, was with the driver with id 1223 at the location with latitude -18.3336 and longitude 29.896 was In transit from Kadoma at the time stamp 2019-02-25 01:05:27. The parcel delivery was at the 'In Transit' stage
A parcel, with id 814063023, was with the driver with id 17 at the location with latitude -18.3336 and longitude 29.896 was Awaiting delivery in Kadoma at the time stamp 2019-02-25 04:05:27. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 814063023, was with the driver with id 1707 at the location with latitude -18.3336 and longitude 29.896 was Delivered in Kadoma at the time stamp 2019-02-25 07:05:27. The parcel delivery was at the 'Delivered' stage
A parcel, with id 226482671, was with the driver with id 131 at the location with latitude -17.8292 and longitude 31.0522 was Collected at Harare at the time stamp 2019-02-26 06:34:51. The parcel delivery was at the 'Collected' stage
A parcel, with id 226482671, was with the driver with id 876024 at the location with latitude -17.8292 and longitude 31.0522 was In transit from Harare at the time stamp 2019-02-26 08:34:51. The parcel delivery was at the 'In Transit' stage
A parcel, with id 226482671, was with the driver with id 876025 at the location with latitude -17.8292 and longitude 31.0522 was Awaiting delivery in Harare at the time stamp 2019-02-26 09:34:51. The parcel delivery was at the 'Waiting for Delivery' stage
A parcel, with id 226482671, was with the driver with id 876025 at the location with latitude -17.8292 and longitude 31.0522 was Delivered in Harare at the time stamp 2019-02-26 11:34:51. The parcel delivery was at the 'Delivered' stage
A parcel, with id 768716939, was with the driver with id 5173 at the location with latitude -17.3667 and longitude 30.2 was Collected at Chinhoyi at the time stamp 2019-02-26 22:56:38. The parcel delivery was at the 'Collected' stage
A parcel, with id 768716939, was with the driver with id 876024 at the location with latitude -17.3667 and longitude 30.2 was In transit from Chinhoyi at the time stamp 2019-02-27 00:56:38. The parcel delivery was at the 'In Transit' stage
